1,Kepler-142,Kepler-142 d,3,41.80911800,0.242000,,,295.118899,48.481281,13.203,Kepler-band,,1.27,,,,,0.3620000,2454981.699260,,,0
1,Kepler-143,Kepler-143 b,2,16.00758300,0.127000,,,298.067706,49.412605,13.770,Kepler-band,,1.36,,,,,0.0472000,2454975.636770,,,0
0,HD 23596,HD 23596 b,1,1561.00000000,2.770000,0.270000,,57.001556,40.530636,7.244,V (Johnson),1.47,1.53,,,9.03000,,,,-10.20,4.2000,0
0,HD 24040,HD 24040 b,1,3668.00000000,4.920000,0.040000,,57.595699,17.476366,7.493,V (Johnson),1.11,1.30,,,3.86000,,,,-9.90,2.3900,0
0,HD 25171,HD 25171 b,1,1845.00000000,3.020000,0.080000,,58.956001,-65.186676,7.790,V (Johnson),1.09,1.18,2455301.000000,,0.95000,,,,43.60,1.0000,0
0,HD 27442,HD 27442 b,1,428.10000000,1.271000,0.060000,,64.120956,-59.302155,4.440,V (Johnson),1.23,,2450836.000000,,1.56000,,,,29.20,2.8000,0
0,HD 27631,HD 27631 b,1,2208.00000000,3.250000,0.120000,,64.939461,-41.960266,8.243,V (Johnson),0.94,1.00,2453867.000000,,1.45000,,,,21.11,1.3400,0
0,HD 27894,HD 27894 b,3,18.02000000,0.125000,0.047000,,65.196030,-59.410835,9.349,V (Johnson),0.80,,,,0.66500,,,,82.90,1.5000,0
0,HD 28254,HD 28254 b,1,1116.00000000,2.150000,0.810000,,66.211273,-50.622192,7.684,V (Johnson),1.06,1.48,2454049.000000,,1.16000,,,,-9.31,2.5000,0
0,HD 28185,HD 28185 b,1,379.00000000,1.020000,0.050000,,66.609673,-10.550821,7.810,V (Johnson),1.02,1.03,,,5.90000,,,,49.60,3.0000,0
0,HD 28678,HD 28678 b,1,380.20000000,1.180000,0.149000,,67.856056,4.575287,8.380,V (Johnson),1.53,6.48,2455513.000000,,1.54200,,,,61.77,2.9700,0
0,HD 30177,HD 30177 b,2,2770.00000000,3.810000,0.190000,,70.476555,-58.020756,8.374,V (Johnson),0.93,1.13,,,9.46000,,,,63.10,2.9600,0
0,HD 30562,HD 30562 b,1,1157.00000000,2.340000,0.760000,,72.151604,-5.674045,5.780,V (Johnson),1.12,1.61,,,1.22000,,,,77.24,4.1000,0
0,HD 30669,HD 30669 b,1,1684.00000000,2.690000,0.180000,,72.118690,-28.419298,9.110,V (Johnson),0.92,0.91,2457181.000000,,0.47000,,,,65.80,1.7000,0
0,HD 30856,HD 30856 b,1,847.00000000,1.850000,0.061000,,72.574425,-24.368839,7.910,V (Johnson),1.17,4.40,2455200.000000,,1.54700,,,,35.71,2.8500,0
0,HD 31253,HD 31253 b,1,466.00000000,1.260000,0.300000,,73.681892,12.352201,7.133,V (Johnson),1.70,1.75,,,0.62000,,,,12.10,3.8000,0
0,HD 32518,HD 32518 b,1,157.54000000,0.590000,0.010000,,77.403000,69.639404,6.421,V (Johnson),1.13,10.22,2452950.290000,,3.04000,,,,-6.47,1.2000,0
